iteration	evaluations	runtime[s]	COSTDUR[MIN]	cost	duration	undt	reqsk	overwork	phenotypeBeforeNormalization
58	3712	0.239	52.63999999999999	12879.999999999998	140.0	0	0	0.0	0.75,0.75,1.0,0.5,0.75,0.75,0.0,0.75,1.0,1.0,0.75,0.25,0.25,0.0,1.0,1.0,0.25,1.0,1.0,1.0,0.5,0.75,0.25,0.75,1.0,0.5,1.0,0.25,1.0,1.0,0.25,0.75,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
59	3776	0.242	52.63999999999999	12879.999999999998	140.0	0	0	0.0	0.75,0.75,1.0,0.5,0.75,0.75,0.0,0.75,1.0,1.0,0.75,0.25,0.25,0.0,1.0,1.0,0.25,1.0,1.0,1.0,0.5,0.75,0.25,0.75,1.0,0.5,1.0,0.25,1.0,1.0,0.25,0.75,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
60	3840	0.245	52.63999999999999	12879.999999999998	140.0	0	0	0.0	0.75,0.75,0.5,0.5,1.0,0.5,0.0,0.5,1.0,1.0,0.75,0.25,0.25,0.0,1.0,0.5,0.25,1.0,1.0,1.0,0.5,0.75,0.25,0.5,1.0,0.5,1.0,0.25,1.0,1.0,0.0,0.75,0.25,0.5,0.75,0.25,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
61	3904	0.249	52.63999999999999	12879.999999999998	140.0	0	0	0.0	0.75,0.75,1.0,0.5,0.75,0.75,0.25,0.5,1.0,1.0,0.75,0.25,0.25,0.0,1.0,0.5,0.25,1.0,1.0,1.0,0.5,0.75,0.25,0.75,1.0,0.5,1.0,0.25,1.0,1.0,0.0,0.75,0.25,0.5,0.75,0.75,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
62	3968	0.252	52.63999999999999	12879.999999999998	140.0	0	0	0.0	0.75,0.75,0.5,0.5,0.75,0.75,0.0,0.75,1.0,1.0,0.75,0.25,0.25,0.0,1.0,0.5,0.25,1.0,1.0,1.0,0.5,0.75,0.25,0.75,1.0,0.5,1.0,0.25,1.0,1.0,0.25,0.75,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
63	4032	0.255	52.63999999999999	12879.999999999998	140.0	0	0	0.0	0.75,0.75,1.0,0.5,1.0,0.75,0.0,0.75,1.0,1.0,0.75,0.25,0.25,0.0,1.0,0.5,0.25,1.0,1.0,1.0,0.5,0.75,0.25,0.75,1.0,0.5,1.0,0.25,1.0,1.0,0.25,0.75,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
64	4096	0.258	52.63999999999999	12879.999999999998	140.0	0	0	0.0	0.75,0.75,1.0,0.25,0.75,0.75,0.0,0.75,1.0,1.0,0.75,0.25,0.25,0.0,1.0,0.5,0.25,1.0,1.0,1.0,0.5,0.75,0.25,0.75,1.0,0.5,1.0,0.25,1.0,1.0,0.0,0.75,0.25,1.0,0.75,0.75,0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
65	4160	0.262	52.63999999999999	12879.999999999998	140.0	0	0	0.0	0.75,0.75,1.0,0.5,0.75,0.75,0.0,0.75,1.0,1.0,0.75,0.25,0.25,0.0,1.0,0.5,0.25,1.0,1.0,1.0,0.5,0.75,0.25,0.75,1.0,0.5,1.0,0.0,1.0,1.0,0.25,0.75,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
66	4224	0.265	52.63999999999999	12879.999999999998	140.0	0	0	0.0	0.75,0.75,0.5,0.5,1.0,0.75,0.0,0.5,1.0,1.0,0.75,0.25,0.0,0.0,1.0,0.75,0.5,1.0,1.0,1.0,0.5,0.75,0.5,0.75,0.75,0.5,0.5,0.25,1.0,1.0,0.0,0.75,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
67	4288	0.268	52.63999999999999	12879.999999999998	140.0	0	0	0.0	0.75,0.75,1.0,0.25,1.0,0.75,0.0,0.5,1.0,1.0,0.75,0.25,0.25,0.0,1.0,0.5,0.25,1.0,1.0,1.0,0.5,0.75,0.25,0.75,1.0,0.5,1.0,0.25,1.0,1.0,0.0,0.75,0.25,1.0,0.75,0.75,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
68	4352	0.271	52.63999999999999	12879.999999999998	140.0	0	0	0.0	0.75,0.75,1.0,0.5,0.75,0.75,0.0,1.0,1.0,1.0,0.75,0.25,0.0,0.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.0,0.25,0.75,1.0,0.5,1.0,0.25,1.0,1.0,0.25,0.75,0.5,0.5,0.75,0.75,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
69	4416	0.274	52.63999999999999	12879.999999999998	140.0	0	0	0.0	0.75,0.75,1.0,0.5,0.75,0.75,0.25,0.5,1.0,1.0,0.75,0.25,0.25,0.0,1.0,0.5,0.25,1.0,1.0,1.0,0.5,0.75,0.25,0.75,1.0,0.5,1.0,0.25,1.0,1.0,0.0,0.75,0.25,0.5,0.75,0.75,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
70	4480	0.283	52.63999999999999	12879.999999999998	140.0	0	0	0.0	0.75,0.75,1.0,0.5,1.0,0.75,0.0,0.75,1.0,1.0,0.75,0.25,0.25,0.0,1.0,0.5,0.25,1.0,1.0,1.0,0.5,0.75,0.25,0.75,1.0,0.5,1.0,0.25,1.0,1.0,0.25,0.75,0.0,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
71	4544	0.286	52.63999999999999	12879.999999999998	140.0	0	0	0.0	0.75,0.75,1.0,0.5,1.0,0.75,0.0,0.75,1.0,1.0,0.75,0.25,0.25,0.0,1.0,0.5,0.25,1.0,1.0,1.0,0.5,0.75,0.25,0.75,1.0,0.5,1.0,0.25,1.0,1.0,0.25,0.75,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
72	4608	0.289	52.63999999999999	12879.999999999998	140.0	0	0	0.0	0.75,0.75,1.0,0.5,1.0,0.75,0.0,0.75,1.0,1.0,0.75,0.25,0.25,0.0,1.0,0.5,0.75,1.0,1.0,1.0,0.5,0.75,0.25,0.75,1.0,0.5,1.0,0.25,1.0,1.0,0.25,0.75,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
73	4672	0.292	52.63999999999999	12879.999999999998	140.0	0	0	0.0	0.75,0.75,1.0,0.5,0.75,0.75,0.0,0.75,1.0,1.0,0.75,0.25,0.25,0.0,1.0,0.5,0.25,1.0,1.0,1.0,0.5,0.75,0.25,0.75,1.0,0.5,1.0,0.25,1.0,1.0,0.25,0.75,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
74	4736	0.295	52.63999999999999	12879.999999999998	140.0	0	0	0.0	0.0,0.75,1.0,0.5,1.0,0.75,0.0,0.75,1.0,1.0,0.75,0.25,0.25,0.0,1.0,0.5,0.25,1.0,1.0,1.0,0.5,0.0,0.25,0.75,1.0,0.5,1.0,0.25,1.0,1.0,0.25,0.75,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
75	4800	0.298	52.63999999999999	12879.999999999998	140.0	0	0	0.0	0.75,0.75,1.0,0.5,1.0,0.75,0.0,0.75,1.0,1.0,0.75,0.25,0.25,0.0,1.0,0.5,0.75,1.0,1.0,1.0,0.5,0.75,0.25,0.75,1.0,0.5,1.0,0.25,1.0,1.0,0.25,0.75,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
76	4864	0.301	52.63999999999999	12879.999999999998	140.0	0	0	0.0	0.75,0.75,1.0,0.75,0.75,0.75,0.0,0.75,1.0,1.0,0.75,0.25,0.25,0.0,1.0,0.5,0.25,1.0,1.0,1.0,0.5,0.75,0.25,0.75,1.0,0.5,1.0,0.25,1.0,1.0,0.25,0.75,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
77	4928	0.304	52.63999999999999	12879.999999999998	140.0	0	0	0.0	0.75,0.75,1.0,0.5,0.75,0.75,0.0,0.75,1.0,1.0,0.75,0.25,0.25,0.0,1.0,0.5,0.25,1.0,1.0,1.0,0.5,0.75,0.25,0.75,1.0,0.5,1.0,0.0,1.0,1.0,0.25,0.75,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
78	4992	0.307	52.63999999999999	12879.999999999998	140.0	0	0	0.0	0.75,0.75,1.0,0.5,0.75,0.75,0.0,0.75,1.0,1.0,0.75,0.25,0.25,0.0,1.0,0.5,0.25,1.0,1.0,1.0,0.5,0.75,0.25,0.75,1.0,0.5,1.0,0.25,1.0,1.0,0.25,0.75,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
79	5056	0.31	52.63999999999999	12879.999999999998	140.0	0	0	0.0	0.75,0.75,1.0,0.5,0.75,0.75,0.0,0.75,1.0,1.0,0.75,0.25,0.25,0.0,1.0,0.5,0.25,1.0,1.0,1.0,0.5,0.75,0.25,0.75,1.0,0.5,1.0,0.25,1.0,1.0,0.25,0.75,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
